CustomerID,CustomerName,Gender,Age,Email,Country,Region,JoinDate,PurchaseAmount,Rating,Phone
CUST1301,Priya Rao,Male,36,priya.rao@example.com,United States,South,2023-07-03,73.99,1,+91-9000146357
CUST1034,Rahul Rao,Female,43,rahul.rao@example.com,United States,West,2022-05-15,168.68,2,+91-8109615163
CUST1181,Diya Reddy,Female,54,diya.reddy@example.com,India,South,2021-10-30,268.7,5,+91-8186273502
CUST1184,Aarav Nair,Male,18,aarav.nair@example.com,United States,South,2021-10-03,84.68,1,+91-8748783374
CUST1207,Neha Bose,Female,43,neha.bose@example.com,Germany,South,2022-08-21,215.9,2,+91-8092164263
CUST1094,Karan Sharma,Male,43,karan.sharma@example.com,Australia,North,2023-05-04,191.72,4,+91-8744154114
CUST1487,Divya Das,Male,41,divya.das@example.com,India,North,2022-05-22,51.37,1,+91-8173612708
CUST1318,Sai Sharma,Male,34,sai.sharma@example.com,Canada,South,2021-09-07,156.99,2,+91-7476076030
CUST1122,Sai Nair,Female,19,sai.nair@example.com,Germany,West,2024-08-07,166.94,4,+91-9756550636
CUST1352,Kabir Das,Female,56,kabir.das@example.com,India,East,2023-02-03,103.39,2,+91-9399405857
CUST1078,Vivaan Rao,Female,25,vivaan.rao@example.com,Australia,West,2022-04-25,165.88,2,+91-8982900391
CUST1061,Kabir Sharma,Male,56,kabir.sharma@example.com,India,East,2023-11-18,94.87,2,+91-7133790981
CUST1493,Divya Kapoor,Male,47,divya.kapoor@example.com,United States,South,2021-06-03,445.68,3,+91-9916554137
CUST1125,Ishaan Gupta,Female,60,ishaan.gupta@example.com,India,West,2023-07-30,180.86,2,+91-8628926576
CUST1362,Meera Kapoor,Female,61,meera.kapoor@example.com,India,South,2022-08-25,101.94,1,
CUST1442,Aarav Mehta,Unknown,26,aarav.mehta@example.com,India,South,2022-03-06,165.91,3,+91-7806794795
CUST1447,Sneha Reddy,Female,20,sneha.reddy@example.com,India,North,2021-10-20,180.15,4,+91-7391283036
CUST1371,Ishaan Verma,Male,63,ishaan.verma@example.com,India,West,2023-05-15,256.09,3,+91-7181386633
CUST1433,Yash Nair,Female,63,yash.nair@example.com,Germany,West,2021-03-28,155.37,4,+91-8423846528
CUST1341,Vikram Das,Female,47,vikram.das@example.com,Germany,South,2023-12-22,277.32,3,+91-8237578891
CUST1370,Vikram Gupta,Female,56,vikram.gupta@example.com,Australia,West,2022-10-15,252.13,2,+91-8743180954
CUST1126,Arjun Chowdhury,Female,42,arjun.chowdhury@example.com,India,East,2024-03-04,214.33,2,+91-7199982132
CUST1431,Sneha Bose,Female,55,sneha.bose@example.com,India,North,2023-06-12,320.21,3,+91-7034711242
CUST1346,Vikram Rao,Female,43,vikram.rao@example.com,India,East,2023-03-26,283.43,4,+91-8907911904
CUST1178,Aditya Iyer,Unknown,18,aditya.iyer@example.com,Canada,East,2021-06-17,314.51,1,+91-8593521006
CUST1460,Ishaan Rao,Male,49,ishaan.rao@example.com,Canada,West,2021-06-13,123.14,2,+91-9070177372
CUST1395,Kavya Pillai,Unknown,48,kavya.pillai@example.com,India,West,2021-02-14,144.18,4,+91-9445685199
CUST1223,Priya Reddy,Unknown,58,priya.reddy@example.com,United States,North,2021-05-30,240.32,3,+91-7429690260
CUST1093,Neha Chowdhury,Male,56,neha.chowdhury@example.com,United States,South,2022-09-13,288.85,2,+91-8450065086
CUST1069,Nikhil Iyer,Male,42,nikhil.iyer@example.com,Uk,South,2022-04-17,259.11,1,+91-9462732890
CUST1036,Meera Das,Female,54,meera.das@example.com,United States,South,2023-07-19,113.14,2,+91-9079617090
CUST1160,Rohan Verma,Male,42,rohan.verma@example.com,Australia,South,2023-08-09,248.04,2,+91-7102693781
CUST1011,Priya Sharma,Male,35,priya.sharma@example.com,Canada,West,2021-10-15,256.21,5,+91-9321807489
CUST1144,Nikhil Gupta,Male,38,nikhil.gupta@example.com,United States,North,2022-05-01,248.01,5,+91-7888812214
CUST1475,Karan Nair,Male,28,karan.nair@example.com,India,North,2024-01-02,145.71,2,+91-7954090737
CUST1127,Aditya Das,Male,46,,Germany,South,2022-03-01,288.04,4,+91-8648606935
CUST1302,Karan Reddy,Female,45,karan.reddy@example.com,India,South,2023-08-12,400.42,2,+91-8394838271
CUST1009,Divya Das,Female,61,divya.das@example.com,Canada,North,2024-04-19,144.48,1,+91-8022222125
CUST1405,Meera Rao,Male,34,meera.rao@example.com,Germany,North,2022-07-27,245.56,5,+91-8898993224
CUST1176,Aditya Menon,Male,28,aditya.menon@example.com,United States,West,2021-11-26,361.11,4,+91-9807341727
CUST1231,Divya Mehta,Female,47,divya.mehta@example.com,India,South,2024-03-20,214.27,3,+91-8741421625
CUST1210,Nikhil Gupta,Male,32,nikhil.gupta@example.com,Uk,North,2023-11-16,106.59,2,+91-9948973070
CUST1128,Nikhil Bose,Male,48,nikhil.bose@example.com,Germany,West,2022-04-21,122.4,3,+91-8935098341
CUST1143,Diya Menon,Female,29,diya.menon@example.com,United States,North,2022-07-03,158.6,2,+91-9807498587
CUST1241,Karan Sharma,Male,57,karan.sharma@example.com,United States,North,2023-11-18,107.97,5,+91-8458831845
CUST1007,Sai Reddy,Female,42,sai.reddy@example.com,United States,North,2022-10-26,363.07,1,+91-7338258951
CUST1298,Meera Menon,Female,47,meera.menon@example.com,United States,South,2022-02-25,437.15,1,+91-7373988120
CUST1254,Kavya Chowdhury,Unknown,55,kavya.chowdhury@example.com,United States,North,2023-06-24,165.21,2,+91-7035721701
CUST1392,Rahul Das,Female,62,rahul.das@example.com,United States,South,2024-09-16,135.1,3,+91-9878744215
CUST1355,Priya Sharma,Unknown,57,priya.sharma@example.com,Australia,South,2022-09-10,30.48,2,
CUST1008,Aditya Bose,Female,59,aditya.bose@example.com,Uk,West,2024-01-31,136.64,2,+91-8713658874
CUST1156,Riya Pillai,Female,56,riya.pillai@example.com,India,North,2022-09-26,139.98,3,+91-8113457241
CUST1027,Ishaan Iyer,Female,25,ishaan.iyer@example.com,Canada,South,2022-03-15,131.58,4,+91-9987248494
CUST1266,Pooja Bose,Male,53,pooja.bose@example.com,United States,North,2021-05-25,445.68,5,+91-9821263164
CUST1314,Diya Iyer,Female,40,diya.iyer@example.com,Germany,South,2024-05-04,92.61,2,+91-7905622824
CUST1064,Ananya Das,Female,19,ananya.das@example.com,United States,East,2021-09-24,217.32,2,+91-7220959215
CUST1255,Yash Joshi,Female,32,,India,North,2022-04-19,38.16,2,+91-8625035499
CUST1337,Pooja Kapoor,Female,43,pooja.kapoor@example.com,India,South,2023-01-16,29.23,2,+91-7879233902
CUST1153,Sai Chowdhury,Female,62,sai.chowdhury@example.com,India,South,2023-10-11,301.85,3,+91-9441175185
CUST1048,Vivaan Nair,Female,29,vivaan.nair@example.com,Uk,North,2021-09-16,110.41,4,+91-9812264367
CUST1208,Isha Gupta,Female,47,isha.gupta@example.com,Canada,North,2023-04-29,309.43,5,+91-9277897510
CUST1287,Aman Nair,Female,41,aman.nair@example.com,United States,South,2023-02-15,69.19,2,+91-7220376885
CUST1001,Ishaan Mehta,Female,38,ishaan.mehta@example.com,Uk,East,2022-07-24,216.0,3,+91-9303082117
CUST1269,Arjun Sharma,Male,53,arjun.sharma@example.com,Australia,South,2022-03-31,117.94,5,+91-9455054143
CUST1265,Vivaan Kapoor,Unknown,64,vivaan.kapoor@example.com,United States,East,2022-03-29,165.21,1,+91-8550165596
CUST1347,Riya Rao,Female,27,riya.rao@example.com,India,West,2021-10-13,66.06,3,+91-8613930214
CUST1354,Yash Iyer,Male,20,yash.iyer@example.com,Uk,East,2021-09-14,32.75,4,
CUST1095,Meera Mehta,Female,24,meera.mehta@example.com,India,North,2021-10-22,186.55,3,+91-8038256217
CUST1490,Riya Iyer,Male,25,riya.iyer@example.com,Canada,West,2023-07-27,214.81,2,+91-8310770039
CUST1116,Vivaan Mehta,Female,22,vivaan.mehta@example.com,India,South,2024-01-11,85.28,5,+91-9888502524
CUST1045,Nikhil Sharma,Female,23,nikhil.sharma@example.com,India,South,2024-05-31,15.37,1,+91-7661300942
CUST1161,Ishaan Chowdhury,Female,55,,Germany,South,2024-09-08,333.48,1,+91-8201840395
CUST1408,Rohan Gupta,Female,28,rohan.gupta@example.com,United States,South,2022-12-19,113.81,3,+91-8551632248
CUST1117,Rohan Gupta,Male,56,rohan.gupta@example.com,India,North,2024-02-15,154.24,2,+91-8368954072
CUST1440,Rohan Iyer,Male,42,rohan.iyer@example.com,United States,North,2022-08-27,197.01,1,
CUST1063,Vikram Kapoor,Male,24,vikram.kapoor@example.com,United States,South,2023-05-31,285.62,3,+91-8607610633
CUST1338,Ananya Nair,Female,18,ananya.nair@example.com,United States,South,2022-03-06,128.03,1,+91-9088328665
CUST1416,Nikhil Verma,Male,55,nikhil.verma@example.com,United States,South,2021-02-25,110.65,4,+91-7222814829
CUST1412,Sai Reddy,Female,42,sai.reddy@example.com,India,North,2022-09-27,143.21,2,+91-8932432000
CUST1230,Sneha Menon,Female,42,sneha.menon@example.com,Canada,South,2022-07-30,151.82,4,+91-9068098256
CUST1297,Ishaan Nair,Female,64,ishaan.nair@example.com,Uk,North,2022-02-18,445.68,3,+91-9248964968
CUST1186,Yash Gupta,Male,20,yash.gupta@example.com,United States,South,2023-02-02,121.78,2,+91-9958590550
CUST1359,Sai Pillai,Female,52,sai.pillai@example.com,Germany,South,2023-10-04,168.2,4,+91-7724660700
CUST1199,Yash Rao,Male,33,yash.rao@example.com,India,North,2021-01-27,74.54,5,+91-8099048201
CUST1364,Sneha Das,Male,47,sneha.das@example.com,Uk,West,2022-06-24,42.15,1,+91-8573719360
CUST1121,Vikram Joshi,Female,33,vikram.joshi@example.com,Germany,East,2022-10-03,165.21,5,+91-7654602021
CUST1496,Kavya Verma,Female,42,kavya.verma@example.com,India,East,2023-01-17,208.17,4,+91-8863844675
CUST1459,Aditya Pillai,Female,37,aditya.pillai@example.com,Uk,South,2021-07-07,86.92,2,+91-7848411797
CUST1307,Meera Joshi,Male,25,meera.joshi@example.com,United States,South,2023-11-12,137.59,1,+91-8542943951
CUST1489,Priya Joshi,Male,37,priya.joshi@example.com,Germany,South,2023-12-25,165.21,2,+91-9437654971
CUST1158,Karan Reddy,Female,45,karan.reddy@example.com,United States,North,2021-01-06,37.6,1,+91-9816224192
CUST1085,Vivaan Iyer,Female,41,vivaan.iyer@example.com,Australia,North,2023-08-28,240.65,3,+91-8718080443
CUST1225,Kavya Iyer,Female,50,kavya.iyer@example.com,India,East,2023-09-25,140.63,5,+91-9691307645
CUST1262,Riya Gupta,Male,50,riya.gupta@example.com,India,West,2024-02-19,280.75,3,+91-9381646593
CUST1331,Riya Mehta,Female,56,riya.mehta@example.com,Germany,North,2022-10-30,309.88,4,+91-8872026192
CUST1426,Priya Das,Male,19,priya.das@example.com,Canada,South,2023-05-11,165.21,1,+91-9961590241
CUST1076,Arjun Reddy,Female,39,arjun.reddy@example.com,Germany,South,2023-12-15,37.2,3,+91-7972994972
CUST1413,Divya Mehta,Male,49,divya.mehta@example.com,United States,South,2023-03-21,185.1,2,+91-8326492387
CUST1397,Ishaan Bose,Male,48,ishaan.bose@example.com,United States,South,2023-05-05,92.98,1,+91-9015372326
CUST1087,Meera Mehta,Female,40,meera.mehta@example.com,India,South,2022-12-24,248.85,2,+91-9918046336
CUST1100,Arjun Kapoor,Male,39,arjun.kapoor@example.com,India,East,2023-08-31,197.3,2,+91-9563707272
CUST1182,Vikram Mehta,Male,38,vikram.mehta@example.com,India,South,2021-10-31,253.59,1,+91-8476906868
CUST1105,Yash Iyer,Male,59,yash.iyer@example.com,India,North,2022-04-08,205.05,2,+91-7678351760
CUST1424,Aman Rao,Female,61,aman.rao@example.com,United States,South,2024-03-04,155.17,3,+91-9246611301
CUST1049,Ananya Verma,Female,19,ananya.verma@example.com,India,East,2024-10-13,96.61,5,+91-9710815922
CUST1404,Ananya Menon,Male,21,ananya.menon@example.com,Germany,South,2023-06-08,213.18,2,+91-9232431040
CUST1005,Kavya Joshi,Female,19,kavya.joshi@example.com,United States,North,2021-08-13,144.87,4,+91-7049310608
CUST1017,Divya Das,Male,21,divya.das@example.com,India,West,2022-07-21,360.63,5,+91-7480494664
CUST1234,Isha Sharma,Male,43,isha.sharma@example.com,Uk,North,2021-01-03,151.74,2,+91-8637398296
CUST1472,Karan Menon,Male,42,karan.menon@example.com,United States,West,2021-12-11,188.54,2,+91-7125506598
CUST1372,Riya Mehta,Male,24,riya.mehta@example.com,Australia,West,2023-01-15,181.22,5,+91-9241790651
CUST1422,Aditya Menon,Unknown,20,aditya.menon@example.com,India,East,2023-02-10,193.81,1,+91-8909446514
CUST1106,Kavya Das,Female,34,kavya.das@example.com,Germany,North,2021-07-03,63.02,2,+91-7156078445
CUST1134,Pooja Reddy,Unknown,52,pooja.reddy@example.com,Canada,East,2021-05-22,157.96,2,+91-7317677825
CUST1429,Meera Kapoor,Unknown,35,meera.kapoor@example.com,India,West,2023-04-03,70.12,4,+91-9663784672
CUST1226,Aditya Bose,Female,47,aditya.bose@example.com,United States,North,2022-03-12,24.5,2,+91-9532315957
CUST1214,Sai Kapoor,Female,62,sai.kapoor@example.com,Germany,North,2024-05-20,210.73,2,+91-7174522691
CUST1190,Isha Rao,Unknown,35,,India,East,2023-05-08,164.91,2,+91-9043267129
CUST1470,Aarav Kapoor,Female,31,aarav.kapoor@example.com,Canada,North,2024-09-11,146.72,3,+91-7196513141
CUST1320,Diya Mehta,Female,56,diya.mehta@example.com,Uk,North,2021-10-22,44.13,1,+91-8076303124
CUST1282,Ishaan Kapoor,Female,27,ishaan.kapoor@example.com,India,North,2023-08-19,342.62,2,+91-7064485730
CUST1029,Arjun Bose,Male,52,arjun.bose@example.com,United States,South,2023-03-18,123.07,3,+91-8403792057
CUST1169,Isha Gupta,Male,53,isha.gupta@example.com,India,North,2022-04-22,29.08,2,+91-7942365574
CUST1180,Vikram Rao,Male,20,vikram.rao@example.com,Canada,North,2023-03-20,429.87,5,+91-8928610987
CUST1197,Aman Iyer,Male,19,aman.iyer@example.com,United States,North,2021-04-09,297.13,2,+91-8293285336
CUST1209,Riya Sharma,Male,34,riya.sharma@example.com,United States,South,2024-03-30,258.75,4,+91-9974331558
CUST1135,Rahul Kapoor,Female,56,rahul.kapoor@example.com,India,East,2024-01-05,171.77,5,+91-9909719639
CUST1457,Meera Gupta,Male,48,meera.gupta@example.com,Germany,South,2021-11-07,45.87,3,+91-7170112802
CUST1198,Kavya Das,Female,64,kavya.das@example.com,Uk,North,2023-11-14,56.26,3,+91-8537262560
CUST1373,Divya Pillai,Female,25,divya.pillai@example.com,United States,North,2022-10-04,176.87,2,+91-8179171816
CUST1166,Divya Das,Unknown,28,divya.das@example.com,United States,South,2021-05-13,360.9,1,+91-7721508131
CUST1410,Kavya Mehta,Female,43,kavya.mehta@example.com,United States,South,2023-07-27,153.64,2,+91-7510096343
CUST1136,Aman Rao,Female,40,,Australia,South,2023-11-29,365.47,2,+91-7105495798
CUST1285,Vivaan Gupta,Male,24,vivaan.gupta@example.com,Australia,West,2022-08-26,319.5,1,+91-9514478795
CUST1335,Rahul Mehta,Female,62,rahul.mehta@example.com,India,South,2023-01-05,165.21,5,
CUST1396,Arjun Sharma,Female,42,arjun.sharma@example.com,India,South,2024-03-31,174.81,2,+91-9095520970
CUST1131,Aarav Iyer,Male,58,aarav.iyer@example.com,Canada,South,2023-02-19,81.83,4,+91-8551019709
CUST1039,Meera Verma,Female,39,meera.verma@example.com,United States,North,2023-02-19,190.47,1,+91-7892442253
CUST1215,Kavya Iyer,Male,55,kavya.iyer@example.com,India,South,2021-11-14,48.57,3,+91-8537965898
CUST1043,Karan Sharma,Male,18,karan.sharma@example.com,Uk,West,2024-07-24,124.57,2,+91-8237886015
CUST1054,Divya Pillai,Male,55,divya.pillai@example.com,Australia,North,2024-04-01,245.56,2,+91-8571346130
CUST1485,Divya Chowdhury,Female,23,divya.chowdhury@example.com,Germany,North,2022-03-06,179.45,2,+91-8542173127
CUST1299,Rohan Mehta,Male,21,rohan.mehta@example.com,India,East,2024-08-01,190.11,2,+91-8175261501
CUST1035,Rohan Iyer,Female,49,,Canada,South,2023-04-13,132.46,1,+91-8044987715
CUST1315,Karan Bose,Female,37,karan.bose@example.com,India,West,2023-09-03,64.48,5,
CUST1399,Isha Gupta,Male,58,isha.gupta@example.com,Uk,North,2023-10-05,60.32,1,+91-9907383020
CUST1309,Ananya Iyer,Unknown,42,,India,South,2021-06-23,44.83,5,+91-9371036817
CUST1276,Sai Chowdhury,Male,61,sai.chowdhury@example.com,Uk,South,2021-02-07,164.64,5,+91-7035795037
CUST1124,Sneha Das,Female,42,sneha.das@example.com,India,East,2024-01-03,78.54,2,+91-7639509845
CUST1142,Sneha Reddy,Female,36,sneha.reddy@example.com,India,West,2023-05-02,90.11,3,+91-8239829538
CUST1110,Priya Mehta,Male,49,priya.mehta@example.com,Australia,South,2022-08-28,402.8,5,+91-9022191192
CUST1323,Aman Gupta,Male,38,aman.gupta@example.com,Australia,North,2024-07-15,159.19,2,+91-8024285839
CUST1332,Ananya Gupta,Female,51,ananya.gupta@example.com,Canada,East,2022-02-19,216.53,4,+91-7944263862
CUST1393,Rahul Kapoor,Male,59,rahul.kapoor@example.com,Canada,South,2024-05-22,193.2,2,+91-9824873407
CUST1466,Ananya Iyer,Female,53,ananya.iyer@example.com,Uk,North,2021-07-18,229.08,3,+91-9089378173
CUST1107,Arjun Menon,Female,43,arjun.menon@example.com,Australia,North,2022-09-04,33.48,5,+91-9165576952
CUST1473,Diya Joshi,Female,19,diya.joshi@example.com,Australia,South,2021-09-10,394.04,2,+91-9579898495
CUST1272,Nikhil Das,Male,25,nikhil.das@example.com,United States,North,2022-03-29,45.41,4,+91-7567747634
CUST1047,Aarav Iyer,Male,32,aarav.iyer@example.com,Uk,West,2022-12-08,117.18,2,+91-8764265618
CUST1203,Priya Joshi,Male,35,priya.joshi@example.com,India,South,2023-12-11,92.66,5,+91-7409061875
CUST1454,Rohan Nair,Male,58,rohan.nair@example.com,India,North,2022-04-21,90.78,2,+91-8195966387
CUST1119,Sai Nair,Unknown,53,sai.nair@example.com,United States,South,2021-04-16,174.03,2,+91-7897171779
CUST1021,Aarav Verma,Male,41,aarav.verma@example.com,United States,East,2022-10-05,233.67,2,+91-9880327491
CUST1402,Yash Mehta,Male,32,yash.mehta@example.com,Germany,South,2021-09-09,165.21,4,+91-7366076664
CUST1130,Priya Verma,Male,25,priya.verma@example.com,United States,South,2023-06-02,365.82,5,+91-8654584280
CUST1474,Aditya Das,Female,40,aditya.das@example.com,India,North,2023-06-14,362.89,5,+91-7498672432
CUST1329,Aman Pillai,Male,42,aman.pillai@example.com,United States,North,2023-01-12,186.54,1,+91-9943099512
CUST1229,Yash Chowdhury,Unknown,23,yash.chowdhury@example.com,United States,West,2024-08-31,201.36,2,+91-8481902553
CUST1286,Yash Chowdhury,Male,60,,India,South,2022-02-18,92.46,2,+91-8930151511
CUST1123,Vivaan Chowdhury,Male,41,vivaan.chowdhury@example.com,India,West,2021-10-09,125.14,1,+91-9647930485
CUST1033,Aditya Chowdhury,Unknown,26,aditya.chowdhury@example.com,United States,East,2024-07-25,195.47,3,+91-9076605983
CUST1067,Aarav Verma,Male,36,aarav.verma@example.com,Germany,East,2024-03-08,216.78,4,+91-8898565319
CUST1004,Ishaan Pillai,Male,39,ishaan.pillai@example.com,United States,East,2022-03-12,167.95,2,+91-9510777721
CUST1411,Isha Pillai,Male,51,isha.pillai@example.com,United States,East,2022-09-17,67.22,4,+91-8217547222
CUST1019,Riya Reddy,Female,25,riya.reddy@example.com,India,South,2022-11-12,262.88,2,+91-9021598245
CUST1219,Sai Chowdhury,Male,30,sai.chowdhury@example.com,Uk,South,2022-11-11,388.77,2,+91-8937569973
CUST1379,Meera Gupta,Female,52,meera.gupta@example.com,United States,North,2024-02-18,100.37,2,+91-9578667149
CUST1419,Aarav Pillai,Female,44,aarav.pillai@example.com,Uk,South,2023-09-15,195.98,5,+91-7693277728
CUST1356,Ananya Pillai,Male,21,ananya.pillai@example.com,United States,North,2022-05-11,165.21,2,+91-9306940725
CUST1149,Aman Iyer,Male,61,aman.iyer@example.com,Germany,East,2024-09-22,165.51,4,+91-7004665657
CUST1224,Meera Kapoor,Female,62,meera.kapoor@example.com,United States,South,2024-04-11,133.29,2,+91-9752380581
CUST1247,Yash Menon,Female,52,yash.menon@example.com,United States,North,2022-04-14,178.66,2,+91-7758522476
CUST1471,Riya Nair,Unknown,42,riya.nair@example.com,United States,East,2023-05-27,101.78,3,+91-9233616746
CUST1151,Ananya Rao,Male,44,ananya.rao@example.com,United States,South,2024-08-24,118.14,2,+91-7431494396
CUST1317,Nikhil Das,Female,52,nikhil.das@example.com,Germany,South,2022-10-04,275.36,4,+91-8081885552
CUST1491,Aman Pillai,Female,55,aman.pillai@example.com,United States,North,2022-05-07,142.03,1,+91-9184774084
CUST1291,Rohan Nair,Male,45,rohan.nair@example.com,United States,South,2021-09-07,61.36,1,+91-9701442510
CUST1233,Vikram Iyer,Male,25,vikram.iyer@example.com,United States,West,2023-03-01,315.14,2,+91-9640323269
CUST1010,Kabir Das,Female,20,kabir.das@example.com,United States,South,2023-08-27,204.44,2,+91-9775320897
CUST1279,Aarav Chowdhury,Male,46,aarav.chowdhury@example.com,Uk,West,2023-12-03,106.06,4,+91-8414267186
CUST1071,Ishaan Nair,Male,46,ishaan.nair@example.com,Canada,East,2022-12-21,81.57,2,+91-9697019445
CUST1252,Arjun Verma,Female,42,arjun.verma@example.com,India,North,2021-06-20,198.02,2,+91-7542934161
CUST1092,Ananya Nair,Unknown,43,ananya.nair@example.com,Uk,North,2024-08-03,261.61,2,+91-7968387506
CUST1349,Ishaan Sharma,Male,26,ishaan.sharma@example.com,India,South,2022-08-13,141.85,4,+91-8553745264
CUST1374,Rahul Rao,Male,62,rahul.rao@example.com,United States,West,2023-08-31,213.26,3,+91-9601954488
CUST1400,Diya Reddy,Male,41,diya.reddy@example.com,United States,North,2022-04-04,244.82,2,+91-9595403573
CUST1192,Riya Pillai,Male,50,riya.pillai@example.com,United States,North,2023-08-22,119.53,1,+91-8281428200
CUST1257,Kabir Bose,Female,57,kabir.bose@example.com,United States,South,2021-07-29,184.9,4,+91-9140593461
CUST1339,Vikram Chowdhury,Female,60,vikram.chowdhury@example.com,Australia,East,2024-10-10,84.14,2,+91-7469718772
CUST1072,Sneha Mehta,Female,52,sneha.mehta@example.com,United States,North,2022-10-24,74.97,3,+91-7318646463
CUST1195,Sai Sharma,Unknown,42,sai.sharma@example.com,Germany,North,2023-02-25,209.52,2,+91-8862577974
CUST1343,Ananya Mehta,Male,64,ananya.mehta@example.com,Germany,South,2023-02-03,237.78,2,+91-7670243704
CUST1137,Sneha Verma,Male,58,sneha.verma@example.com,Uk,East,2023-07-22,120.68,3,
CUST1038,Nikhil Mehta,Female,30,nikhil.mehta@example.com,India,North,2022-06-02,53.67,2,+91-9417377633
CUST1462,Sai Reddy,Female,42,sai.reddy@example.com,Germany,West,2023-03-20,143.68,1,+91-9429270402
CUST1201,Rohan Nair,Female,44,rohan.nair@example.com,Germany,South,2021-08-22,81.55,2,+91-7569132884
CUST1498,Nikhil Menon,Male,45,nikhil.menon@example.com,India,North,2021-02-13,277.97,3,+91-7034483818
CUST1290,Karan Pillai,Female,37,karan.pillai@example.com,India,South,2024-10-08,216.15,3,+91-8285460026
CUST1448,Meera Das,Female,59,meera.das@example.com,India,South,2023-05-01,388.51,5,+91-7187537466
CUST1251,Isha Das,Male,31,isha.das@example.com,Germany,North,2023-07-12,26.51,2,+91-7716875001
CUST1112,Rohan Pillai,Male,56,rohan.pillai@example.com,India,North,2023-07-02,94.57,2,+91-8700586760
CUST1437,Meera Menon,Male,50,meera.menon@example.com,Uk,North,2023-09-29,163.72,4,+91-9186819192
CUST1183,Kavya Iyer,Male,63,kavya.iyer@example.com,Uk,South,2024-06-20,90.43,2,+91-8599620611
CUST1152,Ananya Menon,Female,36,ananya.menon@example.com,Germany,South,2022-07-22,183.83,2,+91-8295574037
CUST1312,Rohan Chowdhury,Male,18,rohan.chowdhury@example.com,Germany,East,2022-08-16,261.28,4,+91-9818872419
CUST1325,Ananya Bose,Female,29,ananya.bose@example.com,India,West,2024-06-20,165.21,1,+91-9538508163
CUST1191,Divya Nair,Male,44,divya.nair@example.com,United States,North,2023-08-23,185.9,3,+91-7959186138
CUST1044,Divya Rao,Male,58,divya.rao@example.com,United States,West,2023-11-20,55.18,3,+91-8898551433
CUST1444,Pooja Iyer,Female,45,,Uk,East,2024-03-09,109.68,4,+91-9039154519
CUST1275,Sai Das,Female,29,sai.das@example.com,India,North,2021-10-30,165.21,1,+91-7909997553
CUST1006,Divya Bose,Female,38,divya.bose@example.com,Germany,West,2021-11-20,350.31,2,+91-9615507143
CUST1250,Nikhil Bose,Female,54,nikhil.bose@example.com,Uk,South,2022-11-22,231.0,2,+91-8148785172
CUST1311,Aditya Reddy,Male,40,aditya.reddy@example.com,India,North,2024-06-03,194.6,5,+91-7226663762
CUST1075,Isha Sharma,Unknown,34,isha.sharma@example.com,India,South,2024-09-06,204.56,3,+91-9843848856
CUST1000,Aman Verma,Male,56,aman.verma@example.com,United States,North,2021-06-28,111.92,2,+91-8801823908
CUST1428,Rohan Chowdhury,Female,30,rohan.chowdhury@example.com,United States,North,2021-09-13,148.62,2,+91-7235316246
CUST1391,Aman Chowdhury,Female,50,aman.chowdhury@example.com,India,South,2022-09-08,135.31,5,+91-7405807234
CUST1383,Yash Bose,Male,42,yash.bose@example.com,India,South,2024-02-20,153.33,2,+91-8859418733
CUST1432,Vikram Kapoor,Unknown,28,vikram.kapoor@example.com,United States,West,2022-12-06,82.73,4,+91-9575959464
CUST1068,Kavya Iyer,Female,50,kavya.iyer@example.com,Australia,North,2023-09-24,190.9,2,+91-7589418977
CUST1167,Karan Rao,Male,49,karan.rao@example.com,Germany,South,2022-07-18,146.37,4,+91-7376761189
CUST1366,Aarav Chowdhury,Female,35,aarav.chowdhury@example.com,United States,East,2021-02-11,132.39,1,+91-9899580938
CUST1345,Priya Iyer,Male,23,priya.iyer@example.com,United States,North,2024-08-06,332.84,5,+91-7375281077
CUST1398,Neha Mehta,Female,30,neha.mehta@example.com,United States,South,2024-09-07,260.23,2,+91-7695895299
CUST1185,Riya Mehta,Male,49,riya.mehta@example.com,Uk,South,2023-11-04,159.84,1,+91-8547799171
CUST1348,Aditya Sharma,Male,32,aditya.sharma@example.com,India,South,2022-02-13,445.68,5,+91-8990510491
CUST1211,Neha Joshi,Unknown,39,neha.joshi@example.com,Uk,South,2024-07-28,247.76,2,+91-9293095089
CUST1196,Divya Reddy,Female,22,divya.reddy@example.com,Uk,West,2021-02-09,224.57,2,
CUST1175,Neha Iyer,Female,50,neha.iyer@example.com,India,West,2023-10-07,149.65,2,+91-8938264714
