CustomerID,CustomerName,Gender,Age,Email,Country,Region,JoinDate,PurchaseAmount,Rating,Phone
CUST1104,Neha Chowdhury,male,64.0,neha.chowdhury@example.com,India ,South,2022-08-18,96.11,2.0,+91-9413849014
CUST1249,  riya nair  ,male,58.0,riya.nair@example.com,Australia,West,2021/09/06,246.99,3.0,+91-9093769694
CUST1420,Riya Chowdhury,f,63.0,riya.chowdhury@example.com,UK,East,2023/06/04,209.05,3.0,+91-8172582522
CUST1016,Yash Iyer,f,57.0,yash.iyer@example.com,U.S.A,SOUTH,01/08/2021,120.1,3.0,+91-7874443787
CUST1330,Sneha Mehta,M,60.0,sneha.mehta@example.com,Germany,West,30-May-2022,138.95,1.0,+91-8010605064
CUST1091,Priya Gupta,M,44.0,priya.gupta@example.com,United States,north,2021-09-23,75.78,4.0,+91-7316756902
CUST1088,Diya Sharma,M,20.0,diya.sharma@example.com,UK,SOUTH,2023/01/21,181.91,4.0,+91-9274012889
CUST1401,Divya Verma,Male,23.0,divya.verma@example.com,USA,north,2024-06-02,306.66,2.0,+91-8254658686
CUST1140,Vikram Das,female,58.0,vikram.das@example.com,Germany,West,06-18-2024,122.99,2.0,+91-9978287288
CUST1194,Nikhil Menon,M,21.0,nikhil.menon@example.com,USA,West,21-Jul-2024,194.64,3.0,+91-9280772748
CUST1205,Vivaan Chowdhury,F,29.0,vivaan.chowdhury@example.com,USA,north,07-Jul-2023,111.65,1.0,
CUST1102,Rahul Nair,MALE,61.0,rahul.nair@example.com,United States,SOUTH,2021/05/08,155.38,3.0,+91-9289763301
CUST1238,Yash Sharma,M,60.0,yash.sharma@example.com,UK,north,06-11-2023,187.69,4.0,+91-9566125120
CUST1464,Aarav Bose,,35.0,aarav.bose@example.com,UK,north,30/03/2024,,4.0,+91-7345093405
CUST1174,Ishaan Das,f,62.0,ishaan.das@example.com,USA,East,2021-12-10,414.89,1.0,+91-7291176364
CUST1170,Karan Pillai,MALE,45.0,karan.pillai@example.com,UK,East,2023-01-05,113.82,2.0,+91-9114097693
CUST1296,Aditya Reddy,male,18.0,aditya.reddy@example.com,U.S.A,north,2024/05/25,124.37,,+91-9134832539
CUST1157,Diya Nair,M,43.0,diya.nair@example.com,USA,North,11-18-2022,99.01,4.0,+91-9145808627
CUST1289,Karan Das,FEMALE,60.0,karan.das@example.com,India,north,2022/07/24,79.6,3.0,+91-9864728338
CUST1070,Arjun Bose,,42.0,,Germany,north,08-01-2023,407.01,5.0,+91-8458198451
CUST1133,Isha Bose,F,54.0,isha.bose@example.com,Germany,SOUTH,2024/07/20,152.41,3.0,+91-9543595727
CUST1455,AMAN KAPOOR,female,46.0,aman.kapoor@example.com,United States,North,2024/01/04,158.68,,+91-9979507921
CUST1313,Meera Menon,f,,meera.menon@example.com,USA,East,06-01-2022,66.58,5.0,+91-8588136431
CUST1103,Rohan Chowdhury,female,49.0,rohan.chowdhury@example.com,Australia,South,05-20-2022,216.39,2.0,+91-9060740001
CUST1425,Riya Menon,male,26.0,riya.menon@example.com,U.S.A,SOUTH,2024-02-22,156.1,3.0,+91-8176973938
CUST1018,Aditya Joshi,M,35.0,aditya.joshi@example.com,UK,North,2022-09-24,182.39,5.0,+91-9665720874
CUST1150,Sai Mehta,Female,57.0,sai.mehta@example.com,India,,05-Dec-2022,165.97,1.0,+91-8285291868
CUST1353,Isha Bose,m,48.0,isha.bose@example.com,USA,North,2021-08-27,265.68,5.0,+91-7739624109
CUST1189,Pooja Das,f,19.0,pooja.das@example.com,USA,East,08-04-2024,180.74,2.0,+91-7243845356
CUST1361,Sneha Chowdhury,male,63.0,sneha.chowdhury@example.com,india,SOUTH,,312.26,2.0,+91-7655998939
CUST1301,Priya Rao,Male,36.0,priya.rao@example.com,United States,SOUTH,07-03-2023,73.99,1.0,+91-9000146357
CUST1034,Rahul Rao,f,43.0,rahul.rao@example.com,USA,West,2022/05/15,168.68,2.0,+91-8109615163
CUST1181,Diya Reddy,F,54.0,diya.reddy@example.com,India ,SOUTH,10-30-2021,268.7,5.0,+91-8186273502
CUST1184,Aarav Nair,male,18.0,aarav.nair@example.com,USA,South,03-Oct-2021,84.68,1.0,+91-8748783374
CUST1207,Neha Bose,FEMALE,43.0,neha.bose@example.com,Germany,SOUTH,08-21-2022,215.9,,+91-8092164263
CUST1094,Karan Sharma,Male,43.0,karan.sharma@example.com,Australia,north,2023-05-04,191.72,4.0,+91-8744154114
CUST1487,Divya Das,m,41.0,divya.das@example.com,India ,north,2022-05-22,51.37,1.0,+91-8173612708
CUST1318,Sai Sharma,Male,34.0,sai.sharma@example.com,Canada,SOUTH,2021-09-07,156.99,,+91-7476076030
CUST1122,Sai Nair,F,19.0,sai.nair@example.com,Germany,West,07-Aug-2024,166.94,4.0,+91-9756550636
CUST1352,  kabir das  ,female,56.0,kabir.das@example.com,India,East,03-Feb-2023,103.39,2.0,+91-9399405857
CUST1078,Vivaan Rao,female,25.0,vivaan.rao@example.com,Australia,West,04-25-2022,165.88,,+91-8982900391
CUST1061,Kabir Sharma,M,56.0,kabir.sharma@example.com,india,East,18-Nov-2023,94.87,,+91-7133790981
CUST1493,Divya Kapoor,Male,47.0,divya.kapoor@example.com,U.S.A,South,03/06/2021,529.91,3.0,+91-9916554137
CUST1125,Ishaan Gupta,f,60.0,ishaan.gupta@example.com,India ,West,30/07/2023,180.86,,+91-8628926576
CUST1362,Meera Kapoor,f,61.0,meera.kapoor@example.com,india,South,25-Aug-2022,101.94,1.0,
CUST1442,Aarav Mehta,,26.0,aarav.mehta@example.com,India ,SOUTH,2022/03/06,165.91,3.0,+91-7806794795
CUST1066,Divya Das,m,,divya.das@example.com,Australia,,07-14-2022,175.4,,+91-9719453060
CUST1447,Sneha Reddy,f,20.0,sneha.reddy@example.com,india,North,20-Oct-2021,180.15,4.0,+91-7391283036
CUST1371,Ishaan Verma,M,63.0,ishaan.verma@example.com,india,West,2023-05-15,256.09,3.0,+91-7181386633
CUST1433,Yash Nair,f,63.0,yash.nair@example.com,Germany,West,2021-03-28,155.37,4.0,+91-8423846528
CUST1024,Divya Das,f,18.0,divya.das@example.com,Australia,South,,224.08,4.0,+91-9990818727
CUST1341,Vikram Das,female,47.0,vikram.das@example.com,Germany,SOUTH,22-Dec-2023,277.32,3.0,+91-8237578891
CUST1370,Vikram Gupta,female,56.0,vikram.gupta@example.com,Australia,West,2022-10-15,252.13,2.0,+91-8743180954
CUST1362,MEERA KAPOOR,f,61.0,meera.kapoor@example.com,india,South,25-Aug-2022,101.94,1.0,
CUST1126,Arjun Chowdhury,FEMALE,-5.0,arjun.chowdhury@example.com,India ,East,2024-03-04,214.33,,+91-7199982132
CUST1431,Sneha Bose,f,55.0,sneha.bose@example.com,India,north,06-12-2023,320.21,3.0,+91-7034711242
CUST1346,Vikram Rao,F,43.0,vikram.rao@example.com,India,East,26-Mar-2023,283.43,4.0,+91-8907911904
CUST1178,  aditya iyer  ,,18.0,aditya.iyer@example.com,Canada,East,2021-06-17,314.51,1.0,+91-8593521006
CUST1460,Ishaan Rao,M,49.0,ishaan.rao@example.com,Canada,West,06-13-2021,123.14,,+91-9070177372
CUST1395,Kavya Pillai,,48.0,kavya.pillai@example.com,india,West,14/02/2021,144.18,4.0,+91-9445685199
CUST1223,Priya Reddy,,58.0,priya.reddy@example.com,U.S.A,north,2021-05-30,240.32,3.0,+91-7429690260
CUST1378,Sai Das,male,41.0,sai.das@example.com,U.S.A,SOUTH,24-Sep-2021,110.34,3.0,+91-8406947246
CUST1093,Neha Chowdhury,male,56.0,neha.chowdhury@example.com,U.S.A,SOUTH,2022-09-13,288.85,,+91-8450065086
CUST1069,Nikhil Iyer,male,999.0,nikhil.iyer@example.com,UK,SOUTH,04-17-2022,259.11,1.0,+91-9462732890
CUST1036,Meera Das,f,54.0,meera.das@example.com,U.S.A,SOUTH,07-19-2023,113.14,,+91-9079617090
CUST1160,Rohan Verma,m,42.0,rohan.verma@example.com,Australia,South,09-Aug-2023,248.04,2.0,+91-7102693781
CUST1011,Priya Sharma,MALE,35.0,priya.sharma@example.com,Canada,West,10-15-2021,256.21,5.0,+91-9321807489
CUST1144,Nikhil Gupta,male,38.0,nikhil.gupta@example.com,USA,North,2022/05/01,248.01,5.0,+91-7888812214
CUST1475,Karan Nair,M,28.0,karan.nair@example.com,India,north,02-Jan-2024,145.71,2.0,+91-7954090737
CUST1127,Aditya Das,male,46.0,,Germany,,01-Mar-2022,288.04,4.0,+91-8648606935
CUST1302,Karan Reddy,Female,45.0,karan.reddy@example.com,india,SOUTH,12/08/2023,400.42,2.0,+91-8394838271
CUST1009,Divya Das,female,61.0,divya.das@example.com,Canada,North,2024/04/19,144.48,1.0,+91-8022222125
CUST1405,Meera Rao,MALE,34.0,meera.rao@example.com,Germany,North,2022/07/27,245.56,5.0,+91-8898993224
CUST1176,Aditya Menon,Male,28.0,aditya.menon@example.com,USA,West,2021/11/26,361.11,4.0,+91-9807341727
CUST1231,Divya Mehta,FEMALE,47.0,divya.mehta@example.com,India,South,20/03/2024,214.27,3.0,+91-8741421625
CUST1210,Nikhil Gupta,male,32.0,nikhil.gupta@example.com,UK,north,2023/11/16,106.59,2.0,+91-9948973070
CUST1128,Nikhil Bose,M,48.0,nikhil.bose@example.com,Germany,West,04-21-2022,122.4,3.0,+91-8935098341
CUST1143,Diya Menon,FEMALE,29.0,diya.menon@example.com,U.S.A,North,07-03-2022,158.6,2.0,+91-9807498587
CUST1241,Karan Sharma,male,57.0,karan.sharma@example.com,U.S.A,North,2023/11/18,107.97,5.0,+91-8458831845
CUST1007,Sai Reddy,female,42.0,sai.reddy@example.com,U.S.A,north,2022-10-26,363.07,1.0,+91-7338258951
CUST1298,Meera Menon,female,47.0,meera.menon@example.com,U.S.A,South,25-Feb-2022,437.15,1.0,+91-7373988120
CUST1310,Rahul Rao,female,27.0,,india,South,2023/10/25,86.99,3.0,+91-9965663196
CUST1254,Kavya Chowdhury,,55.0,kavya.chowdhury@example.com,U.S.A,North,24-Jun-2023,-124.06,2.0,+91-7035721701
CUST1392,Rahul Das,f,62.0,rahul.das@example.com,U.S.A,,16/09/2024,135.1,3.0,+91-9878744215
CUST1355,Priya Sharma,,57.0,priya.sharma@example.com,Australia,,2022-09-10,30.48,2.0,
CUST1008,Aditya Bose,FEMALE,59.0,aditya.bose@example.com,UK,West,2024/01/31,136.64,,+91-8713658874
CUST1156,Riya Pillai,F,56.0,riya.pillai@example.com,india,North,26/09/2022,139.98,3.0,+91-8113457241
CUST1027,Ishaan Iyer,female,25.0,ishaan.iyer@example.com,Canada,South,15-Mar-2022,131.58,4.0,+91-9987248494
CUST1266,Pooja Bose,MALE,53.0,pooja.bose@example.com,United States,North,2021-05-25,498.71,5.0,+91-9821263164
CUST1314,Diya Iyer,F,40.0,diya.iyer@example.com,Germany,South,04/05/2024,92.61,,+91-7905622824
CUST1064,Ananya Das,FEMALE,19.0,ananya.das@example.com,USA,East,2021/09/24,217.32,,+91-7220959215
CUST1255,Yash Joshi,FEMALE,32.0,,India ,north,2022/04/19,38.16,2.0,+91-8625035499
CUST1337,Pooja Kapoor,F,43.0,pooja.kapoor@example.com,India,SOUTH,2023-01-16,29.23,,+91-7879233902
CUST1153,Sai Chowdhury,f,62.0,sai.chowdhury@example.com,India,South,11/10/2023,301.85,3.0,+91-9441175185
CUST1048,Vivaan Nair,FEMALE,29.0,vivaan.nair@example.com,UK,North,2021/09/16,110.41,4.0,+91-9812264367
CUST1208,Isha Gupta,F,47.0,isha.gupta@example.com,Canada,North,2023/04/29,309.43,5.0,+91-9277897510
CUST1287,Aman Nair,Female,41.0,aman.nair@example.com,U.S.A,South,2023-02-15,69.19,2.0,+91-7220376885
CUST1001,Ishaan Mehta,f,38.0,ishaan.mehta@example.com,UK,East,07-24-2022,216.0,3.0,+91-9303082117
CUST1269,Arjun Sharma,Male,53.0,arjun.sharma@example.com,Australia,,03-31-2022,117.94,5.0,+91-9455054143
CUST1265,Vivaan Kapoor,,64.0,vivaan.kapoor@example.com,United States,East,2022-03-29,,1.0,+91-8550165596
CUST1347,Riya Rao,FEMALE,27.0,riya.rao@example.com,India ,West,2021/10/13,66.06,3.0,+91-8613930214
CUST1354,Yash Iyer,Male,20.0,yash.iyer@example.com,UK,East,2021-09-14,32.75,4.0,
CUST1095,Meera Mehta,Female,24.0,meera.mehta@example.com,india,north,10-22-2021,186.55,3.0,+91-8038256217
CUST1490,Riya Iyer,Male,25.0,riya.iyer@example.com,Canada,West,07-27-2023,214.81,,+91-8310770039
CUST1042,Kabir Chowdhury,m,56.0,,India ,north,,177.82,1.0,+91-8157541038
CUST1336,Rahul Mehta,M,60.0,rahul.mehta@example.com,Germany,SOUTH,,52.54,3.0,+91-9630672799
CUST1116,Vivaan Mehta,f,22.0,vivaan.mehta@example.com,India,South,2024-01-11,85.28,5.0,+91-9888502524
CUST1045,Nikhil Sharma,F,23.0,nikhil.sharma@example.com,india,SOUTH,31/05/2024,15.37,1.0,+91-7661300942
CUST1161,Ishaan Chowdhury,female,55.0,,Germany,,09-08-2024,333.48,1.0,+91-8201840395
CUST1408,Rohan Gupta,f,28.0,rohan.gupta@example.com,U.S.A,South,2022/12/19,113.81,3.0,+91-8551632248
CUST1117,Rohan Gupta,male,56.0,rohan.gupta@example.com,India ,North,15/02/2024,154.24,,+91-8368954072
CUST1288,Kavya Iyer,male,50.0,kavya.iyer@example.com,UK,South,,188.72,1.0,+91-7931466076
CUST1077,Ananya Reddy,Female,63.0,ananya.reddy@example.com,U.S.A,north,2021/03/19,192.99,5.0,+91-8879792991
CUST1440,Rohan Iyer,MALE,,rohan.iyer@example.com,USA,North,2022/08/27,197.01,1.0,
CUST1063,Vikram Kapoor,MALE,24.0,vikram.kapoor@example.com,U.S.A,South,31/05/2023,285.62,3.0,+91-8607610633
CUST1338,Ananya Nair,F,18.0,ananya.nair@example.com,United States,SOUTH,06/03/2022,128.03,1.0,+91-9088328665
CUST1416,Nikhil Verma,M,55.0,nikhil.verma@example.com,United States,South,02-25-2021,110.65,4.0,+91-7222814829
CUST1412,Sai Reddy,FEMALE,,sai.reddy@example.com,India,north,09-27-2022,143.21,2.0,+91-8932432000
CUST1230,Sneha Menon,FEMALE,-5.0,sneha.menon@example.com,Canada,SOUTH,30/07/2022,151.82,4.0,+91-9068098256
CUST1297,Ishaan Nair,FEMALE,64.0,ishaan.nair@example.com,UK,North,18-Feb-2022,535.68,3.0,+91-9248964968
CUST1186,Yash Gupta,male,20.0,yash.gupta@example.com,USA,South,02-Feb-2023,121.78,2.0,+91-9958590550
CUST1359,Sai Pillai,Female,52.0,sai.pillai@example.com,Germany,SOUTH,04-Oct-2023,168.2,4.0,+91-7724660700
CUST1199,Yash Rao,male,33.0,yash.rao@example.com,india,North,2021-01-27,74.54,5.0,+91-8099048201
CUST1364,Sneha Das,m,47.0,sneha.das@example.com,UK,West,24-Jun-2022,42.15,1.0,+91-8573719360
CUST1121,Vikram Joshi,FEMALE,33.0,vikram.joshi@example.com,Germany,East,2022/10/03,-168.39,5.0,+91-7654602021
CUST1496,Kavya Verma,FEMALE,,kavya.verma@example.com,india,East,17/01/2023,208.17,4.0,+91-8863844675
CUST1459,Aditya Pillai,FEMALE,37.0,aditya.pillai@example.com,UK,South,2021/07/07,86.92,,+91-7848411797
CUST1307,Meera Joshi,MALE,25.0,meera.joshi@example.com,United States,,12/11/2023,137.59,1.0,+91-8542943951
CUST1489,Priya Joshi,Male,37.0,priya.joshi@example.com,Germany,SOUTH,25-Dec-2023,-98.41,2.0,+91-9437654971
CUST1158,Karan Reddy,female,45.0,karan.reddy@example.com,USA,north,2021-01-06,37.6,1.0,+91-9816224192
CUST1085,Vivaan Iyer,F,41.0,vivaan.iyer@example.com,Australia,north,28/08/2023,240.65,3.0,+91-8718080443
CUST1225,Kavya Iyer,female,50.0,kavya.iyer@example.com,india,East,25/09/2023,140.63,5.0,+91-9691307645
CUST1262,Riya Gupta,Male,50.0,riya.gupta@example.com,India,West,19-Feb-2024,280.75,3.0,+91-9381646593
CUST1331,Riya Mehta,f,56.0,riya.mehta@example.com,Germany,North,30/10/2022,309.88,4.0,+91-8872026192
CUST1426,Priya Das,m,19.0,priya.das@example.com,Canada,,05-11-2023,,1.0,+91-9961590241
CUST1076,Arjun Reddy,f,39.0,arjun.reddy@example.com,Germany,SOUTH,15-Dec-2023,37.2,3.0,+91-7972994972
CUST1413,Divya Mehta,M,49.0,divya.mehta@example.com,United States,South,2023-03-21,185.1,2.0,+91-8326492387
CUST1397,Ishaan Bose,Male,48.0,ishaan.bose@example.com,USA,SOUTH,2023-05-05,92.98,1.0,+91-9015372326
CUST1087,Meera Mehta,f,40.0,meera.mehta@example.com,india,,24-Dec-2022,248.85,,+91-9918046336
CUST1100,ARJUN KAPOOR,male,39.0,arjun.kapoor@example.com,india,East,08-31-2023,197.3,,+91-9563707272
CUST1182,Vikram Mehta,Male,38.0,vikram.mehta@example.com,India ,South,2021/10/31,253.59,1.0,+91-8476906868
CUST1105,Yash Iyer,M,59.0,yash.iyer@example.com,India,north,2022-04-08,205.05,10.0,+91-7678351760
CUST1424,Aman Rao,Female,61.0,aman.rao@example.com,U.S.A,SOUTH,2024/03/04,155.17,3.0,+91-9246611301
CUST1049,Ananya Verma,FEMALE,19.0,ananya.verma@example.com,India ,East,13-Oct-2024,96.61,5.0,+91-9710815922
CUST1404,Ananya Menon,Male,21.0,ananya.menon@example.com,Germany,South,2023-06-08,213.18,,+91-9232431040
CUST1005,Kavya Joshi,f,19.0,kavya.joshi@example.com,U.S.A,North,13/08/2021,144.87,4.0,+91-7049310608
CUST1017,Divya Das,male,21.0,divya.das@example.com,India,West,07-21-2022,360.63,5.0,+91-7480494664
CUST1234,Isha Sharma,m,43.0,isha.sharma@example.com,UK,north,03-Jan-2021,151.74,2.0,+91-8637398296
CUST1472,Karan Menon,m,42.0,karan.menon@example.com,U.S.A,West,2021-12-11,188.54,,+91-7125506598
CUST1372,Riya Mehta,Male,24.0,riya.mehta@example.com,Australia,West,2023-01-15,181.22,5.0,+91-9241790651
CUST1422,Aditya Menon,,20.0,aditya.menon@example.com,india,East,02-10-2023,193.81,1.0,+91-8909446514
CUST1106,Kavya Das,FEMALE,34.0,kavya.das@example.com,Germany,North,03/07/2021,63.02,2.0,+91-7156078445
CUST1134,Pooja Reddy,,52.0,pooja.reddy@example.com,Canada,East,22-May-2021,157.96,2.0,+91-7317677825
CUST1429,Meera Kapoor,,35.0,meera.kapoor@example.com,India,West,03-Apr-2023,70.12,4.0,+91-9663784672
CUST1226,Aditya Bose,Female,47.0,aditya.bose@example.com,United States,north,2022/03/12,24.5,2.0,+91-9532315957
CUST1214,Sai Kapoor,FEMALE,62.0,sai.kapoor@example.com,Germany,north,20/05/2024,210.73,2.0,+91-7174522691
CUST1190,Isha Rao,,35.0,,india,East,2023-05-08,164.91,,+91-9043267129
CUST1470,Aarav Kapoor,Female,31.0,aarav.kapoor@example.com,Canada,north,2024/09/11,146.72,3.0,+91-7196513141
CUST1320,Diya Mehta,Female,56.0,diya.mehta@example.com,UK,North,22-Oct-2021,44.13,1.0,+91-8076303124
CUST1282,Ishaan Kapoor,F,27.0,ishaan.kapoor@example.com,india,north,08-19-2023,342.62,2.0,+91-7064485730
CUST1029,Arjun Bose,M,52.0,arjun.bose@example.com,U.S.A,,2023-03-18,123.07,3.0,+91-8403792057
CUST1169,Isha Gupta,Male,53.0,isha.gupta@example.com,india,north,2022-04-22,29.08,,+91-7942365574
CUST1180,Vikram Rao,m,20.0,vikram.rao@example.com,Canada,North,2023-03-20,429.87,5.0,+91-8928610987
CUST1100,Arjun Kapoor,male,39.0,arjun.kapoor@example.com,india,East,08-31-2023,197.3,,+91-9563707272
CUST1197,Aman Iyer,m,19.0,aman.iyer@example.com,USA,North,09-Apr-2021,297.13,2.0,+91-8293285336
CUST1209,Riya Sharma,m,34.0,riya.sharma@example.com,U.S.A,South,30/03/2024,258.75,4.0,+91-9974331558
CUST1135,Rahul Kapoor,FEMALE,56.0,rahul.kapoor@example.com,India ,East,2024-01-05,171.77,5.0,+91-9909719639
CUST1340,Diya Iyer,Female,54.0,diya.iyer@example.com,U.S.A,North,2022/08/24,508.33,1.0,+91-7997841438
CUST1457,Meera Gupta,MALE,48.0,meera.gupta@example.com,Germany,South,2021-11-07,45.87,3.0,+91-7170112802
CUST1198,Kavya Das,Female,64.0,kavya.das@example.com,UK,North,2023-11-14,56.26,3.0,+91-8537262560
CUST1373,Divya Pillai,f,25.0,divya.pillai@example.com,USA,North,2022/10/04,176.87,2.0,+91-8179171816
CUST1166,Divya Das,,28.0,divya.das@example.com,USA,,13-May-2021,360.9,1.0,+91-7721508131
CUST1410,Kavya Mehta,FEMALE,43.0,kavya.mehta@example.com,U.S.A,SOUTH,2023/07/27,153.64,,+91-7510096343
CUST1136,Aman Rao,female,40.0,,Australia,SOUTH,2023/11/29,365.47,,+91-7105495798
CUST1285,Vivaan Gupta,male,24.0,vivaan.gupta@example.com,Australia,West,2022-08-26,319.5,1.0,+91-9514478795
CUST1335,Rahul Mehta,F,62.0,rahul.mehta@example.com,India ,South,2023-01-05,,5.0,
CUST1396,Arjun Sharma,female,,arjun.sharma@example.com,India ,SOUTH,2024/03/31,174.81,,+91-9095520970
CUST1131,Aarav Iyer,MALE,58.0,aarav.iyer@example.com,Canada,South,02-19-2023,81.83,4.0,+91-8551019709
CUST1039,Meera Verma,F,39.0,meera.verma@example.com,United States,north,19-Feb-2023,190.47,1.0,+91-7892442253
CUST1215,Kavya Iyer,m,55.0,kavya.iyer@example.com,India,SOUTH,11-14-2021,48.57,3.0,+91-8537965898
CUST1043,Karan Sharma,M,18.0,karan.sharma@example.com,UK,West,2024-07-24,124.57,2.0,+91-8237886015
CUST1054,Divya Pillai,M,55.0,divya.pillai@example.com,Australia,North,01/04/2024,245.56,2.0,+91-8571346130
CUST1485,Divya Chowdhury,FEMALE,23.0,divya.chowdhury@example.com,Germany,north,2022-03-06,179.45,2.0,+91-8542173127
CUST1299,Rohan Mehta,Male,21.0,rohan.mehta@example.com,India,East,08-01-2024,190.11,,+91-8175261501
CUST1485,Divya Chowdhury,FEMALE,23.0,divya.chowdhury@example.com,Germany,north,2022-03-06,179.45,2.0,+91-8542173127
CUST1304,Arjun Kapoor,MALE,41.0,arjun.kapoor@example.com,india,East,2022/03/03,162.96,,+91-7334553919
CUST1035,Rohan Iyer,f,49.0,,Canada,SOUTH,13/04/2023,132.46,1.0,+91-8044987715
CUST1315,Karan Bose,female,37.0,karan.bose@example.com,India,West,2023/09/03,64.48,5.0,
CUST1399,Isha Gupta,male,58.0,isha.gupta@example.com,UK,north,05-Oct-2023,60.32,1.0,+91-9907383020
CUST1309,Ananya Iyer,,999.0,,india,South,23-Jun-2021,44.83,5.0,+91-9371036817
CUST1276,Sai Chowdhury,m,61.0,sai.chowdhury@example.com,UK,SOUTH,2021/02/07,164.64,5.0,+91-7035795037
CUST1124,Sneha Das,FEMALE,,sneha.das@example.com,India,East,2024-01-03,78.54,2.0,+91-7639509845
CUST1142,Sneha Reddy,F,36.0,sneha.reddy@example.com,india,West,02-May-2023,90.11,3.0,+91-8239829538
CUST1110,Priya Mehta,male,49.0,priya.mehta@example.com,Australia,SOUTH,28/08/2022,402.8,5.0,+91-9022191192
CUST1323,Aman Gupta,M,38.0,aman.gupta@example.com,Australia,North,15-Jul-2024,159.19,2.0,+91-8024285839
CUST1332,Ananya Gupta,f,51.0,ananya.gupta@example.com,Canada,East,2022-02-19,216.53,4.0,+91-7944263862
CUST1393,Rahul Kapoor,male,59.0,rahul.kapoor@example.com,Canada,SOUTH,2024-05-22,193.2,,+91-9824873407
CUST1466,Ananya Iyer,F,53.0,ananya.iyer@example.com,UK,North,18-Jul-2021,229.08,3.0,+91-9089378173
CUST1107,Arjun Menon,FEMALE,43.0,arjun.menon@example.com,Australia,North,2022-09-04,33.48,5.0,+91-9165576952
CUST1473,Diya Joshi,female,19.0,diya.joshi@example.com,Australia,SOUTH,2021/09/10,394.04,2.0,+91-9579898495
CUST1012,Aarav Verma,F,31.0,aarav.verma@example.com,India ,South,,108.1,,+91-9387006772
CUST1272,Nikhil Das,MALE,25.0,nikhil.das@example.com,United States,north,29-Mar-2022,45.41,4.0,+91-7567747634
CUST1047,Aarav Iyer,male,32.0,aarav.iyer@example.com,UK,West,2022/12/08,117.18,2.0,+91-8764265618
CUST1203,Priya Joshi,MALE,35.0,priya.joshi@example.com,India,SOUTH,2023/12/11,92.66,5.0,+91-7409061875
CUST1454,Rohan Nair,m,58.0,rohan.nair@example.com,India ,North,04-21-2022,90.78,2.0,+91-8195966387
CUST1119,Sai Nair,,53.0,sai.nair@example.com,U.S.A,South,2021/04/16,174.03,,+91-7897171779
CUST1021,Aarav Verma,male,41.0,aarav.verma@example.com,USA,East,2022/10/05,233.67,10.0,+91-9880327491
CUST1402,Yash Mehta,m,32.0,yash.mehta@example.com,Germany,South,09-Sep-2021,-137.94,4.0,+91-7366076664
CUST1434,Riya Rao,F,33.0,,India,North,02-11-2024,54.74,1.0,+91-7940361784
CUST1083,Divya Das,Female,45.0,divya.das@example.com,U.S.A,north,,146.92,,+91-8480915452
CUST1130,Priya Verma,Male,25.0,priya.verma@example.com,USA,South,2023/06/02,365.82,5.0,+91-8654584280
CUST1474,Aditya Das,female,40.0,aditya.das@example.com,India ,north,14/06/2023,362.89,5.0,+91-7498672432
CUST1168,Kabir Rao,M,25.0,kabir.rao@example.com,Canada,north,02-09-2021,108.07,3.0,+91-8369568735
CUST1329,Aman Pillai,male,-5.0,aman.pillai@example.com,U.S.A,north,2023/01/12,186.54,1.0,+91-9943099512
CUST1229,Yash Chowdhury,,23.0,yash.chowdhury@example.com,U.S.A,West,2024/08/31,201.36,2.0,+91-8481902553
CUST1084,ISHAAN BOSE,,63.0,ishaan.bose@example.com,Germany,East,24/01/2024,139.09,2.0,+91-8965718821
CUST1286,Yash Chowdhury,M,60.0,,india,SOUTH,2022-02-18,92.46,,+91-8930151511
CUST1123,Vivaan Chowdhury,Male,41.0,vivaan.chowdhury@example.com,India,West,09/10/2021,125.14,1.0,+91-9647930485
CUST1033,Aditya Chowdhury,,26.0,aditya.chowdhury@example.com,USA,East,25-Jul-2024,195.47,3.0,+91-9076605983
CUST1067,Aarav Verma,m,36.0,aarav.verma@example.com,Germany,East,2024-03-08,216.78,4.0,+91-8898565319
CUST1004,Ishaan Pillai,Male,39.0,ishaan.pillai@example.com,United States,East,12-Mar-2022,167.95,,+91-9510777721
CUST1411,Isha Pillai,MALE,51.0,isha.pillai@example.com,U.S.A,East,09-17-2022,67.22,4.0,+91-8217547222
CUST1019,Riya Reddy,F,25.0,riya.reddy@example.com,India ,,12-Nov-2022,262.88,,+91-9021598245
CUST1219,Sai Chowdhury,MALE,30.0,sai.chowdhury@example.com,UK,,2022-11-11,388.77,2.0,+91-8937569973
CUST1379,Meera Gupta,Female,52.0,meera.gupta@example.com,United States,North,18/02/2024,100.37,2.0,+91-9578667149
CUST1067,Aarav Verma,m,36.0,aarav.verma@example.com,Germany,East,2024-03-08,216.78,4.0,+91-8898565319
CUST1419,Aarav Pillai,FEMALE,44.0,aarav.pillai@example.com,UK,,09-15-2023,195.98,5.0,+91-7693277728
CUST1356,Ananya Pillai,male,21.0,ananya.pillai@example.com,U.S.A,north,2022-05-11,-64.28,2.0,+91-9306940725
CUST1149,Aman Iyer,M,61.0,aman.iyer@example.com,Germany,East,22/09/2024,165.51,4.0,+91-7004665657
CUST1224,Meera Kapoor,Female,62.0,meera.kapoor@example.com,United States,SOUTH,2024/04/11,133.29,,+91-9752380581
CUST1247,Yash Menon,female,52.0,yash.menon@example.com,United States,north,04-14-2022,178.66,,+91-7758522476
